2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02
2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02
2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02
2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02
2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02
2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02
2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02
2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02
2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02
2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02	2.9300000000e+02
