2.9300000000e+02	9.2654735443e+02	4.2632564146e-14	-2.8421709430e-14
2.9300000000e+02	9.2654735443e+02	0.0000000000e+00	-1.9895196601e-13
2.9300000000e+02	9.2654735443e+02	-2.4868995752e-14	-1.7053025658e-13
2.9300000000e+02	9.2654735443e+02	-3.3395508581e-13	-2.2737367544e-13
2.9300000000e+02	9.2654735443e+02	1.3145040612e-13	1.7053025658e-13
2.9300000000e+02	9.2654735443e+02	-1.7763568394e-13	-5.6843418861e-14
2.9300000000e+02	9.2654735443e+02	-2.6645352591e-13	5.6843418861e-14
2.9300000000e+02	9.2654735443e+02	5.3290705182e-14	-5.6843418861e-14
2.9300000000e+02	9.2654735443e+02	-7.8159700934e-14	-8.5265128291e-14
2.9300000000e+02	9.2654735443e+02	-3.5527136788e-13	-3.1263880373e-13
2.9300000000e+02	9.2654735443e+02	-1.4210854715e-13	-1.7053025658e-13
2.9300000000e+02	9.2654735443e+02	-1.7408297026e-13	-3.1263880373e-13
2.9300000000e+02	9.2654735443e+02	-2.3803181648e-13	2.8421709430e-14
2.9300000000e+02	9.2654735443e+02	9.5923269328e-14	8.5265128291e-14
2.9300000000e+02	9.2654735443e+02	-1.8118839762e-13	-1.1368683772e-13
2.9300000000e+02	9.2654735443e+02	-9.9475983006e-14	-1.7053025658e-13
