3.3582134976e+05	3.3582134976e+05	3.3582134976e+05	3.3582134976e+05	3.3582134976e+05	3.3582134976e+05	3.3582134976e+05	3.3582134976e+05	3.3582134976e+05	3.3582134976e+05
2.8907458507e+05	2.8907458507e+05	2.8907458507e+05	2.8907458507e+05	2.8907458507e+05	2.8907458507e+05	2.8907458507e+05	2.8907458507e+05	2.8907458507e+05	2.8907458507e+05
2.1729254647e+05	2.1729254647e+05	2.1729254647e+05	2.1729254647e+05	2.1729254647e+05	2.1729254647e+05	2.1729254647e+05	2.1729254647e+05	2.1729254647e+05	2.1729254647e+05
3.0510556303e+05	3.0510556303e+05	3.0510556303e+05	3.0510556303e+05	3.0510556303e+05	3.0510556303e+05	3.0510556303e+05	3.0510556303e+05	3.0510556303e+05	3.0510556303e+05
3.0035108614e+05	3.0035108614e+05	3.0035108614e+05	3.0035108614e+05	3.0035108614e+05	3.0035108614e+05	3.0035108614e+05	3.0035108614e+05	3.0035108614e+05	3.0035108614e+05
2.6513315144e+05	2.6513315144e+05	2.6513315144e+05	2.6513315144e+05	2.6513315144e+05	2.6513315144e+05	2.6513315144e+05	2.6513315144e+05	2.6513315144e+05	2.6513315144e+05
2.0319692014e+05	2.0319692014e+05	2.0319692014e+05	2.0319692014e+05	2.0319692014e+05	2.0319692014e+05	2.0319692014e+05	2.0319692014e+05	2.0319692014e+05	2.0319692014e+05
3.2652246261e+05	3.2652246261e+05	3.2652246261e+05	3.2652246261e+05	3.2652246261e+05	3.2652246261e+05	3.2652246261e+05	3.2652246261e+05	3.2652246261e+05	3.2652246261e+05
2.5642344672e+05	2.5642344672e+05	2.5642344672e+05	2.5642344672e+05	2.5642344672e+05	2.5642344672e+05	2.5642344672e+05	2.5642344672e+05	2.5642344672e+05	2.5642344672e+05
2.3723648998e+05	2.3723648998e+05	2.3723648998e+05	2.3723648998e+05	2.3723648998e+05	2.3723648998e+05	2.3723648998e+05	2.3723648998e+05	2.3723648998e+05	2.3723648998e+05
1.4298597383e+05	1.4298597383e+05	1.4298597383e+05	1.4298597383e+05	1.4298597383e+05	1.4298597383e+05	1.4298597383e+05	1.4298597383e+05	1.4298597383e+05	1.4298597383e+05
2.3757334349e+05	2.3757334349e+05	2.3757334349e+05	2.3757334349e+05	2.3757334349e+05	2.3757334349e+05	2.3757334349e+05	2.3757334349e+05	2.3757334349e+05	2.3757334349e+05
2.7556814116e+05	2.7556814116e+05	2.7556814116e+05	2.7556814116e+05	2.7556814116e+05	2.7556814116e+05	2.7556814116e+05	2.7556814116e+05	2.7556814116e+05	2.7556814116e+05
3.3834588381e+05	3.3834588381e+05	3.3834588381e+05	3.3834588381e+05	3.3834588381e+05	3.3834588381e+05	3.3834588381e+05	3.3834588381e+05	3.3834588381e+05	3.3834588381e+05
3.0737776816e+05	3.0737776816e+05	3.0737776816e+05	3.0737776816e+05	3.0737776816e+05	3.0737776816e+05	3.0737776816e+05	3.0737776816e+05	3.0737776816e+05	3.0737776816e+05
3.3241304206e+05	3.3241304206e+05	3.3241304206e+05	3.3241304206e+05	3.3241304206e+05	3.3241304206e+05	3.3241304206e+05	3.3241304206e+05	3.3241304206e+05	3.3241304206e+05
