-2.6988739153e-15	-6.9259815638e-15	-2.9999222164e-15	1.3755779235e-15
1.7137384443e-16	-1.8933391641e-15	-8.6242330633e-15	-2.7166337753e-15
-2.4195884588e-14	-6.0544442078e-14	-3.6568591100e-15	-4.4699864965e-15
-2.4460149097e-14	-5.9403594023e-14	3.6189008122e-15	3.0687959305e-15
-1.5931352358e-14	-4.0908662441e-14	-8.0903523445e-15	-5.5066226190e-16
-4.1313889850e-14	-1.0191732120e-13	2.8926892800e-15	-6.8520363462e-16
3.6939909100e-15	9.0849511782e-15	-1.7730702142e-16	2.0320840603e-16
9.7535965946e-15	2.3265881915e-14	-5.5574731278e-15	-7.8684235582e-16
-2.9793601032e-14	-7.3172288763e-14	-2.3419822719e-16	9.2657729648e-16
-8.4826789066e-15	-2.0017557317e-14	7.1316655976e-15	-3.3456330112e-15
1.8044472688e-14	4.4837822477e-14	6.2876924493e-15	-3.0333082683e-15
-4.2569323593e-15	-1.0585112849e-14	-1.4495911749e-16	2.1841096451e-15
5.6749970648e-15	1.3672211259e-14	-4.7032448281e-15	5.2658693852e-16
2.8633692615e-15	7.2482989078e-15	-1.6273131655e-15	-1.4878062571e-15
-6.2730302096e-16	-1.2423415546e-15	-1.6072981409e-16	2.2789901911e-15
2.1471939888e-15	4.5484958825e-15	-6.7522562251e-15	1.4329926437e-15
