-2.6714432198e-15	-2.5987260794e-15	-2.4993532487e-15	-2.2696441822e-15	-1.9463722255e-15	-1.9839450790e-15	-2.7118495297e-15	-4.5297206000e-15	-7.0342060343e-15	-8.6487886451e-15
2.2242633199e-16	2.2462177119e-16	1.5313659952e-16	4.4432657792e-16	1.4531027716e-15	2.5539613346e-15	3.7250146197e-15	3.3401325043e-15	1.3986125019e-15	-7.1612170743e-15
-2.4293856844e-14	-2.4684695410e-14	-2.5684819850e-14	-2.7414687820e-14	-2.9836852627e-14	-3.3233607072e-14	-3.8160634822e-14	-4.5013456284e-14	-5.2704200937e-14	-7.0364554893e-14
-2.4558204198e-14	-2.4730536289e-14	-2.5231308575e-14	-2.6583164007e-14	-2.9342060642e-14	-3.3727067986e-14	-4.0802235170e-14	-4.9321921736e-14	-5.7617525337e-14	-6.2562962248e-14
-1.5927081612e-14	-1.6004934364e-14	-1.6354031565e-14	-1.6790228091e-14	-1.7286539240e-14	-1.8808301268e-14	-2.2147464221e-14	-2.8425642728e-14	-3.6478305136e-14	-4.9267758305e-14
-4.1502217509e-14	-4.2001799574e-14	-4.3295466052e-14	-4.6078632704e-14	-5.0892306711e-14	-5.7917029142e-14	-6.8489798939e-14	-8.1352882913e-14	-9.4193480296e-14	-1.1105288195e-13
3.7112466709e-15	3.7606309662e-15	3.8862995667e-15	4.1453677859e-15	4.5761670418e-15	5.1902582190e-15	6.0951928658e-15	7.2000943934e-15	8.3118972594e-15	1.0015617669e-14
9.8322236495e-15	9.9774263105e-15	1.0295302864e-14	1.1194631849e-14	1.2972478550e-14	1.5267656288e-14	1.8329287939e-14	2.0968926847e-14	2.2697147765e-14	2.2511021591e-14
-2.9896477112e-14	-3.0161500857e-14	-3.0921839302e-14	-3.2569993271e-14	-3.5516090299e-14	-4.0243789538e-14	-4.7924219429e-14	-5.7985335882e-14	-6.8546325376e-14	-8.0574993523e-14
-8.6046942643e-15	-8.9341652021e-15	-9.5974509554e-15	-1.1039316823e-14	-1.3349831525e-14	-1.5630971373e-14	-1.7626511291e-14	-1.8108064230e-14	-1.7158420214e-14	-1.9816046159e-14
1.8032417894e-14	1.8001141093e-14	1.8129758697e-14	1.8367042296e-14	1.8949418612e-14	2.0999512181e-14	2.5667064959e-14	3.3547574533e-14	4.3044406578e-14	5.1601216456e-14
-4.2537574510e-15	-4.2036344626e-15	-4.1377023614e-15	-4.1195331828e-15	-4.3196868865e-15	-4.9996985316e-15	-6.5356067439e-15	-8.7601829503e-15	-1.1175804891e-14	-1.0806890937e-14
5.7422022608e-15	5.8903012794e-15	6.1909130713e-15	6.9500275200e-15	8.3227819459e-15	9.8673261049e-15	1.1588107389e-14	1.2586294071e-14	1.2722880491e-14	1.2773903573e-14
2.8765931846e-15	2.8676745780e-15	2.8593005630e-15	2.9811070965e-15	3.3921575221e-15	4.0996907907e-15	5.3076882054e-15	6.6010961537e-15	7.6896658282e-15	6.3760515095e-15
-6.0881192768e-16	-5.1515556394e-16	-3.3313406908e-16	-7.5208042566e-17	1.2970539567e-16	5.8521631239e-17	-5.3779532596e-16	-1.5622191842e-15	-2.7328376074e-15	-6.2989951696e-16
2.2260943940e-15	2.4039843247e-15	2.7190092506e-15	3.5242426785e-15	4.9296694803e-15	6.1632437431e-15	6.9432839547e-15	6.1302977920e-15	3.9636655247e-15	2.1041207496e-15
