1.0000000000e+00	4.1100136328e-01	2.9835471617e-01	1.1628611071e-01
0.0000000000e+00	2.6517428234e-01	3.3091999514e-01	2.2653786877e-01
0.0000000000e+00	1.4762761424e-01	1.4715404068e-01	2.8935538524e-01
0.0000000000e+00	1.0826307001e-01	1.0057006931e-01	1.6406084827e-01
0.0000000000e+00	9.0429279859e-02	1.0132857459e-01	1.5331053144e-01
0.0000000000e+00	8.4015239197e-02	8.8860091522e-02	1.2468154869e-01
0.0000000000e+00	9.0429279859e-02	1.0132857459e-01	1.5331053144e-01
0.0000000000e+00	1.0826307001e-01	1.0057006931e-01	1.6406084827e-01
0.0000000000e+00	1.4762761424e-01	1.4715404068e-01	2.8935538524e-01
0.0000000000e+00	2.6517428234e-01	3.3091999514e-01	2.2653786877e-01
